ISBN,Title,Authors,Categories,Description,Published Date,Language,Num Pages
9788579303074,O que Steve Jobs Faria?,Peter Sander,Business & Economics,"O que Steve Jobs faria? apresenta o modelo de trabalho dividido em seis partes aplicado por Jobs para fazer da Apple um dos negócios mais valiosos do mundo, além de um exemplo global em excelência empresarial. Todas as etapas apresentadas por esse grande inovador devem ser focadas com clareza e propósito. São elas: cliente, visão, cultura, produto, mensagem e marca pessoal. Steve Jobs é símbolo de originalidade. Seu ensinamento é incalculável e o que continuaremos a aprender com ele poderá mudar o mundo.",2012,pt-BR,0
9788579303173,Adorável heroína,"Michael Hingson, Susy Flory",Biography & Autobiography,"Nenhum alarme soou no 78o andar da Torre Norte do World Trade Center e ninguém sabia o que tinha acontecido às 8h46 do dia 11 de setembro de 2001 – uma manhã que teria sido de um dia normal de trabalho para milhares de pessoas. Cego desde o nascimento, Michael também não via nada naquele dia, mas conseguia ouvir os sons de vidro estilhaçado, destroços caindo e pes¬soas aterrorizadas se reunindo em torno dele e de sua cão-guia. No entanto, Roselle permaneceu calma ao seu lado.Naquele momento, Michael escolheu confiar nos julgamentos de sua cachorra e não entrar em pânico. Eles eram uma equipe. Adorável heroína possibilita ao leitor entrar no World Trade Center segundos após o ataque para vivenciar a experiência de um homem cego e de sua amada cão-guia na luta pela sobrevivência.",2012,pt-BR,0
9788579303067,Johnny Depp - Biografia ilustrada,"Nick Johnstone, Marcos Malvezzi",,"Este livro traz mais de 140 fotos de um dos considerados maiores atores. Segundo o autor, Depp foi responsável por sucessos de bilheteria de Hollywood. Essa biografia se propõe a percorrer sua trajetória profissional e pessoal, trazendo os bastidores e as curiosidades sobre a vida do ator.",sem dt,pt-BR,208
9788579303296,Mistérios Noturnos,"SHERRILYN KENYON, SUSAN SQUIRES, J. R. WARD, DIANNA LOVE, LUIS PROTASIO",,"'Mistérios Noturnos' reúne contos de autoras do romance erótico contemporâneo - Sherrilyn Kenyon, J. R. Ward, Susan Squires e Dianna Love. As histórias trazem vampiros apaixonados que lutam pela sobrevivência da espécie, bruxas sensuais e perigosas e um clã de lobisomens.",sem dt,pt-BR,416
9788579303210,"O Diário de Jack, O Estripador",SHIRLEY HARRISON,,"Esta obra pretende mostrar o que está por trás do diário atribuído a Jack, o Estripador, um dos mais cruéis psicopatas da história.",sem dt,pt-BR,504
9788579303302,Mentes Sombrias,Sérgio Pereira Couto,,"Uma sucessão de crimes coloca novamente Little Rock em estado de alerta. Dessa vez, Tony Draschko está diante dos mistérios que cercam uma rede gótica chamada Presas Noturnas. O CSA se vê frente a frente com um universo desconhecido que vai revelar muito sobre os segredos assustadores não apenas da pequena cidade como também do seu próprio passado. O assassinato de Mary Watley e Lindsay Willigam tira o sono de Tony. A presença do figurão Stoker, chefe dessa rede, é um mistério ainda maior. Ninguém nunca o viu nos eventos da casa noturna Madame Lilith. Mas a impressão de que Stoker é onipresente é o que alimenta o medo das pessoas.",sem dt,pt-BR,240
9788579302893,Nunca fui santo,"Marcos Reis, Mauro Beting",Biography & Autobiography,sem dt,2012,pt-BR,169
9788579303333,Chaves: A história oficial ilustrada,Editorial Televisa,Biography & Autobiography,"Roberto Gómez Bolaños, o grande humorista que deu vida a Chaves e Chapolin Colorado, dois dos maiores sucessos da televisão, ganha uma homenagem em Chaves – a história oficial. Criador e intérprete desses heróis que levaram o riso a milhares de pessoas ao longo de quatro gerações, Chaves é a celebração da trajetória de um artista exemplar. O leitor está diante de uma biografia que resume alguns dos episódios mais marcantes da vida e dos quase sessenta anos de carreira do escritor, roteirista, ator, diretor, dramaturgo, comediante e compositor mexicano. Um fenômeno que, acompanhado por um espetacular grupo de comediantes, superou a popularidade de outros grandes nomes da comédia, como Charles Chaplin.",2012,pt-BR,0
9788579302657,A arte da guerra - Para Mulheres Bem-sucedidas,"Becky Sheetz-runkle, Elvira Vigna",,"Este livro procura somar os princípios dos ensinamentos de Sun Tzu sobre o campo de batalha aos poderes naturais de diplomacia, criação de estratégias e formação de laços de amizade de toda mulher. Do planejamento dos negócios à apresentação na sala da diretoria, Becky Sheetz-Runkle busca ajudar a aplicar os conselhos de 'A Arte da Guerra' no desenvolvimento de habilidades que podem levar o potencial feminino ao ápice.",sem dt,pt-BR,240
9788579302992,Como memorizar tudo o que quiser,Marcos da Costa Gois,Self-Help,"Solucione os problemas do dia a dia tirando proveito das técnicas de memorizaçãoComo memorizar tudo o que quiser ensina como treinar seu cérebro para deixar a vida melhor, lembrando de tudo o que realmente importa.O método do prof. Marcos mostra ainda o caminho para ter disciplina, planejamento e organização para que sua rotina se apresente menos carregada, aproveitando ao máximo o seu tempo.As técnicas aqui apresentadas fazem parte de um método testado e aprovado por milhares de pessoas. Números de telefone, endereços, e-mails, datas comemorativas não serão mais adversários; e sim, coisas simples de que você se lembrará facilmente.",2012,pt-BR,0
9788579303494,Butterfly,Kathryn Harvey,,"No andar de cima de uma loja exclusivamente masculina na Rodeo Drive existe um clube particular chamado Butterfly, um espaço em que as mulheres são livres para expressar suas fantasias eróticas mais secretas. Somente as mulheres mais belas e mais poderosas de Beverly Hills são convidadas a entrar: Jessica, uma advogada que suspira pela época em que os homens eram machos e as mulheres satisfaziam seus prazeres; Trudie, uma construtora que quer um homem que a desafie – em todos os sentidos e sem tabus; e Linda, uma cirurgiã que usa máscaras para desmascarar os desejos que esconde até de si mesma. Contudo, a mais misteriosa de todas as mulheres é a que criou o Butterfly. Ela mudou o nome, o sotaque, até mesmo o rosto para esconder sua verdadeira identidade. E agora está prestes a revelar seu passado para concretizar a obsessão secreta que a levará além do êxtase...",sem dt,pt-BR,424
9788579303371,Beije-me antes de morrer,Simon Sebag Montefiore,Fiction,"Parecia bem típico: uma adolescente fugiu de casa para curtir uma festa, como fazia todos os fins de semana. O problema é que, dessa vez, ela não voltou.Enquanto isso, um serial killer apelidado de Estrangulador de Cinderelas, frequentador assíduo das festas mais undergrounds de Nova York, está se aproveitando da vulnerabilidade de mulheres drogadas. Já são três vítimas friamente assassinadas.A agente do FBI Suzanne Madeaux está na caça desse assassino, e o investigador particular Sean Rogan está tentando encontrar a garota desaparecida. Para isso, ele conta com a ajuda de sua namorada, Lucy Kincaid. Atormentada por lembranças cruéis, Lucy está determinada a impedir que mais inocentes se deparem com o destino do qual ela mesma escapou por pouco. Sondando a psique distorcida de um assassino desumano, ela precisa confrontar os próprios medos – mesmo que isso ponha em risco o futuro emprego no FBI e a felicidade ao lado de Sean.",2012,pt-BR,0
9788579303562,O segredo do Sucesso,Sylvia Design,,"Sylvia Araújo ficou famosa em todo o Brasil por aparecer nas propagandas de sua própria rede de lojas de móveis, com seu jeito extrovertido, usando fantasias extravagantes e variadas. Mas, por trás desse bom-humor, há uma incrível história de perseverança e pensamento estratégico. A menina pobre que chegou a São Paulo sozinha é hoje dona de um império em ascensão no setor de móveis. Mas o que essa empresária tem para nos ensinar? Como essa história pode inspirar novos empreendedores? Conheça a trajetória profissional dessa cearense “arretada” e descubra o que há por trás das inovadoras e inusitadas estratégias comerciais que conquistaram o Brasil.",sem dt,pt-BR,120
9788579303579,O Hobbit de A a Z,Sarah Oliver,,"Com a missão de adaptar uma das obras mais amadas de Tolkien, o diretor Peter Jackson – de As aventuras de Tintim, King Kong, Um olhar do paraíso, e O Senhor dos Anéis – tinha diante de si um enorme desafio. A superprodução cinematográfica envolveu o trabalho de centenas de profissionais e se arrastou durante anos. Neste livro, você vai descobrir tudo o que está por trás das gravações de O hobbit: uma jornada inesperada. Como foi criar um Condado da Terra Média em plena Nova Zelândia? Como foi convencer os índios maori a permitirem que sua terra sagrada fosse a Montanha Sombria? E como foi interferir na história original criando uma personagem feminina inédita? Aqui, você também vai conhecer todas as curiosidades sobre os sets, a trajetória de cada ator, a concepção de cada personagem, a alta tecnologia desenvolvida para fazer jus ao universo de Tolkien, dentre muitos outros detalhes interessantes. Este é o livro que todo fã precisa ter em sua estante.",sem dt,pt-BR,216
9788579303500,Iron Maiden – Biografia ilustrada,Renata Vilela,,"São quase 40 anos de história. Quatro décadas de sucesso absoluto, com quinze álbuns de estúdio, seis álbuns ao vivo, 22 turnês mundiais e mais de 100 milhões de discos vendidos. A Donzela, como é chamada pelos fãs brasileiros, é uma das mais importantes e bem-sucedidas bandas de heavy metal do mundo, tendo influenciado diversas das maiores bandas de rock de todos os tempos. Este livro percorre toda a trajetória do grupo, desde sua criação até os dias de hoje, álbum por álbum. Traz ainda a discografia completa, curiosidades e fotos exclusivas. Aqui, você vai descobrir que o Iron Maiden é a própria História. Indispensável para quem é fã de verdade!",sem dt,pt-BR,192
9788579303463,Tributo a Lady Gaga,Elaine Freitas,,"Da pequena Stefani Joanne Angelina Germanotta, que trocava as bonecas pelo minigravador de plástico, ao grande mito da música pop da atualidade. Tributo a Lady Gaga conta como a irreverente Lady Gaga se tornou este turbilhão de inovação, que dispensa apresentações. A Mama Monster é uma das cantoras mais bem pagas da atualidade e é uma febre espalhada pelo mundo todo. Com sucessos como Poker Face e Bad Romance, ela faz multidões pular e emociona pessoas de todas as idades! Saiba mais sobre esse fenômeno da música atual e conheça tudo sobre a infância, a adolescência, as dificuldades e as polêmicas da vida agitada desse talento que conquistou o planeta!",sem dt,pt-BR,144
9788579303456,Desmistificando a Maconaria,Kennyo Ismail,Freemasonry,sem dt,2012-01-01,pt-BR,126
9788579303265,Mentes Brilhantes,Alberto Dell'isola,Self-Help,"Todo mundo reconhece aqueles que inovam, criam ou provocam situações que, de alguma forma, chamam a atenção. Então, faz sentido afirmar que o segredo do sucesso pode ser resumido em ser criativo. Neste livro de Alberto Dell'Isola, o leitor entrará em contato com técnicas profissionais para desenvolver toda a capacidade do cérebro. E, dessa",2012,pt-BR,0
9788579302954,A gralha-azul e sua lenda,Terezinha Èboli,Juvenile Fiction,"Esta lenda conta a história da gralha-azul ensinando uma bonita lição de respeito à natureza a um caçador que pensava apenas em se divertir, mesmo sendo um animal ela diz ao ser humano como se sente ao ser caçada. O leitor aprende junto com o caçador que a natureza é muito sábia.",2013,pt-BR,0
9788579303517,"Amém, Marcos!",Cesar Greco,Biography & Autobiography,"Nenhum fotógrafo tirou mais – ou melhores – fotos do goleiro do que Cesar Grecco. Fotógrafo oficial do Palmeiras, Cesar acompanhou de perto toda a trajetória de São Marcos. Segundo o próprio Marcos, neste livro você encontrará “(...) fotos de defesas, de jogos, de treinos, de concentrações, de vestiários, de desconcentrações, de conquistas, de dores. Tem de tudo. Como é a vida de um atleta. Como é a vida de uma pessoa comum. Como eu sou. Sempre fui. Espero sempre ser.”",2012,pt-BR,0
